17
21
17
16
13
11
34
42
13
24
9
9
24
10
12
15
36
15
20
21
23
34
10
35
23
14
25
13
19
24
11
15
18
14
38
25
47
20
23
24
21
13
19
10
13
19
15
13
16
21
18
11
13
15
41
20
56
17
28
21
60
20
13
11
23
26
18
16
29
22
14
24
16
9
25
19
12
19
11
15
12
18
11
11
28
9
23
12
18
17
18
28
13
10
18
38
12
25
34
13
37
12
70
27
19
14
12
26
21
29
18
15
12
58
29
20
13
69
23
48
69
19
19
41
10
27
17
14
18
40
33
18
16
11
60
19
25
12
14
12
21
75
61
51
13
10
59
24
52
21
46
18
73
14
21
13
57
22
23
20
72
40
77
52
36
47
14
84
49
17
49
64
38
103
71
11
26
18
40
106
66
66
46
81
97
65
21
32
31
54
39
21
69
29
64
16
42
48
17
52
58
38
35
51
39
17
106
15
76
44
65
33
60
57
25
85
81
100
16
15
23
31
37
159
26
83
16
31
23
84
75
51
13
50
66
21
16
73
13
60
62
62
131
12
73
17
16
11
14
28
36
105
91
129
155
90
83
101
96
12
35
30
22
66
96
117
49
41
88
52
102
26
170
107
55
34
65
23
47
79
106
21
22
19
39
93
52
71
53
27
92
22
107
176
127
74
93
64
55
98
13
38
18
89
60
42
28
20
32
111
65
48
56
18
84
74
26
40
52
61
25
87
39
61
53
129
54
97
18
42
107
48
172
103
104
75
47
51
122
157
86
71
145
80
20
102
96
121
24
182
80
146
20
168
50
17
85
69
137
52
123
105
28
21
87
23
43
128
28
49
116
111
37
22
72
21
59
99
74
25
40
14
62
122
175
149
159
77
49
126
65
107
87
130
11
104
116
76
59
20
47
66
77
18
10
82
52
31
41
27
48
36
29
47
39
46
35
113
215
115
107
181
239
49
245
49
98
31
17
42
170
178
50
73
186
118
240
24
45
58
189
96
123
61
123
83
119
40
30
50
69
153
27
99
38
142
80
43
208
215
137
17
114
95
30
188
264
147
73
133
23
41
11
63
37
43
24
146
130
84
47
28
64
54
180
154
142
44
62
34
264
65
13
81
53
133
20
273
187
34
